,AuthorName,AuthorProb
File_1441,Author_2,1.0
File_1439,Author_2,1.0
File_1419,Author_1,1.0
File_1413,Author_2,1.0
File_1412,Author_2,1.0
File_1407,Author_2,1.0
File_1403,Author_0,1.0
File_1397,Author_2,1.0
File_1395,Author_2,1.0
File_1393,Author_2,1.0
File_1392,Author_4,1.0
File_1390,Author_2,1.0
File_1366,Author_3,1.0
File_1360,Author_4,1.0
File_1355,Author_2,1.0
File_1343,Author_2,1.0
File_1340,Author_2,1.0
File_1332,Author_3,1.0
File_1310,Author_2,1.0
File_1303,Author_2,1.0
File_1294,Author_2,1.0
File_1276,Author_1,1.0
File_1254,Author_2,1.0
File_1253,Author_2,1.0
File_1246,Author_2,1.0
File_1243,Author_2,1.0
File_1237,Author_1,1.0
File_1236,Author_4,1.0
File_1233,Author_1,1.0
File_1228,Author_4,1.0
File_1223,Author_2,1.0
File_1214,Author_0,1.0
File_1213,Author_2,1.0
File_1207,Author_1,1.0
File_1186,Author_2,1.0
File_1182,Author_2,1.0
File_1176,Author_2,1.0
File_1170,Author_2,1.0
File_1149,Author_2,1.0
File_1140,Author_2,1.0
File_1138,Author_2,1.0
File_1137,Author_2,1.0
File_1135,Author_3,1.0
File_1134,Author_1,1.0
File_1132,Author_1,1.0
File_1129,Author_2,1.0
File_1116,Author_2,1.0
File_1096,Author_0,1.0
File_1072,Author_2,1.0
File_1070,Author_2,1.0
File_1047,Author_1,1.0
File_1044,Author_4,1.0
File_1043,Author_2,1.0
File_1028,Author_1,1.0
File_1019,Author_0,1.0
File_1018,Author_1,1.0
File_998,Author_2,1.0
File_995,Author_0,1.0
File_991,Author_4,1.0
File_982,Author_2,1.0
File_980,Author_2,1.0
File_972,Author_2,1.0
File_971,Author_1,1.0
File_969,Author_2,1.0
File_937,Author_2,1.0
File_932,Author_1,1.0
File_924,Author_2,1.0
File_921,Author_2,1.0
File_920,Author_3,1.0
File_897,Author_2,1.0
File_896,Author_2,1.0
File_892,Author_0,1.0
File_881,Author_1,1.0
File_874,Author_2,1.0
File_868,Author_4,1.0
File_857,Author_4,1.0
File_847,Author_0,1.0
File_846,Author_1,1.0
File_832,Author_2,1.0
File_825,Author_4,1.0
File_822,Author_1,1.0
File_819,Author_5,1.0
File_817,Author_0,1.0
File_813,Author_1,1.0
File_805,Author_2,1.0
File_800,Author_5,1.0
File_796,Author_2,1.0
File_794,Author_2,1.0
File_784,Author_4,1.0
File_780,Author_2,1.0
File_760,Author_2,1.0
File_746,Author_2,1.0
File_745,Author_2,1.0
File_737,Author_4,1.0
File_735,Author_2,1.0
File_731,Author_0,1.0
File_730,Author_2,1.0
File_722,Author_2,1.0
File_719,Author_0,1.0
File_684,Author_2,1.0
File_683,Author_1,1.0
File_675,Author_2,1.0
File_657,Author_4,1.0
File_654,Author_1,1.0
File_649,Author_2,1.0
File_642,Author_0,1.0
File_636,Author_4,1.0
File_626,Author_2,1.0
File_610,Author_1,1.0
File_602,Author_2,1.0
File_594,Author_4,1.0
File_587,Author_2,1.0
File_583,Author_4,1.0
File_581,Author_1,1.0
File_555,Author_1,1.0
File_541,Author_1,1.0
File_537,Author_3,1.0
File_535,Author_0,1.0
File_533,Author_3,1.0
File_521,Author_2,1.0
File_520,Author_1,1.0
File_518,Author_1,1.0
File_514,Author_1,1.0
File_504,Author_2,1.0
File_487,Author_4,1.0
File_481,Author_2,1.0
File_468,Author_2,1.0
File_453,Author_2,1.0
File_450,Author_0,1.0
File_444,Author_2,1.0
File_437,Author_2,1.0
File_430,Author_2,1.0
File_426,Author_2,1.0
File_419,Author_5,1.0
File_415,Author_2,1.0
File_410,Author_3,1.0
File_403,Author_5,1.0
File_399,Author_2,1.0
File_385,Author_0,1.0
File_366,Author_2,1.0
File_363,Author_1,1.0
File_354,Author_2,1.0
File_345,Author_2,1.0
File_333,Author_2,1.0
File_332,Author_4,1.0
File_329,Author_1,1.0
File_324,Author_2,1.0
File_315,Author_4,1.0
File_313,Author_2,1.0
File_304,Author_1,1.0
File_303,Author_4,1.0
File_300,Author_2,1.0
File_297,Author_2,1.0
File_294,Author_0,1.0
File_292,Author_2,1.0
File_287,Author_4,1.0
File_286,Author_4,1.0
File_280,Author_0,1.0
File_276,Author_2,1.0
File_271,Author_4,1.0
File_268,Author_2,1.0
File_260,Author_2,1.0
File_258,Author_1,1.0
File_244,Author_2,1.0
File_241,Author_3,1.0
File_238,Author_2,1.0
File_215,Author_2,1.0
File_211,Author_1,1.0
File_196,Author_1,1.0
File_190,Author_1,1.0
File_189,Author_4,1.0
File_187,Author_2,1.0
File_152,Author_1,1.0
File_143,Author_1,1.0
File_142,Author_2,1.0
File_113,Author_1,1.0
File_110,Author_0,1.0
File_74,Author_3,1.0
File_53,Author_3,1.0
File_43,Author_4,1.0
File_28,Author_3,1.0
File_25,Author_2,1.0
File_20,Author_4,1.0
File_10,Author_2,1.0
File_8,Author_0,1.0
